list_time,area,area_name,price,price_string,rooms,property_legal_document,property_road_condition,property_back_condition,size,ward,ward_name,toilets,floors,house_type,furnishing_sell,longitude,latitude,street_id,width,projectid,price_m2
11 November 2021,75,Quận Đống Đa,5900000000,"5,9 tỷ",4.0,1.0,0.0,1.0,40.0,134,Phường Láng Thượng,4.0,5.4,3.0,4.0,105.81009,21.01317,385.0,3.44,0.0,147500000.0
11 November 2021,121,Quận Nam Từ Liêm,5900000000,"5,9 tỷ",4.0,1.0,0.0,0.0,40.0,61,Phường Mỹ Đình 1,3.0,5.0,3.0,4.0,105.76832,21.02741,2274.0,4.0,0.0,147500000.0
11 November 2021,79,Quận Cầu Giấy,4700000000,"4,7 tỷ",3.0,1.0,0.0,0.0,35.0,149,Phường Yên Hoà,4.0,4.467237714043407,3.0,1.0,105.79589,21.0344,797.0,4.591384987893445,0.0,134285714.2857143
11 November 2021,76,Quận Hai Bà Trưng,1850000000,"1,85 tỷ",2.0,1.0,0.0,0.0,20.0,83,Phường Bạch Mai,3.0,4.467237714043407,3.0,4.0,105.84149,21.00352,485.0,3.5,0.0,92500000.0
16 November 2021,76,Quận Hai Bà Trưng,4500000000,"4,5 tỷ",4.0,1.0,0.0,0.0,45.0,81,Phường Minh Khai,2.0,4.0,3.0,2.0,105.77833,20.97145,555.0,4.0,0.0,100000000.0
11 November 2021,86,Quận Hà Đông,2430000000,"2,43 tỷ",3.0,1.0,0.0,0.0,34.0,31,Phường Kiến Hưng,3.0,4.0,1.0,2.0,105.77463452730605,21.1073,1775.0,4.591384987893445,0.0,71470588.23529412
20 November 2021,84,Huyện Thanh Trì,3800000000,"3,8 tỷ",4.0,1.0,0.0,0.0,38.0,15,Xã Thanh Liệt,3.0,4.0,3.0,4.0,105.82109,20.97808,1657.0,3.5,0.0,100000000.0
11 November 2021,77,Quận Thanh Xuân,9300000000,"9,3 tỷ",4.0,1.0,0.0,0.0,46.0,75,Phường Khương Mai,4.0,6.0,3.0,1.0,105.7472,20.97715,663.0,4.591384987893445,0.0,202173913.04347825
11 November 2021,75,Quận Đống Đa,9500000000,"9,5 tỷ",4.0,0.0,0.0,0.0,80.0,130,Phường Trung Liệt,3.762751202943674,4.467237714043407,3.0,4.0,105.81981,21.01311,431.0,4.591384987893445,0.0,118750000.0
11 November 2021,76,Quận Hai Bà Trưng,1450000000,"1,45 tỷ",2.0,1.0,0.0,0.0,34.0,93,Phường Quỳnh Mai,1.0,1.7647058823529411,3.0,4.0,105.87627,20.9833,547.0,4.591384987893445,4105.0,42647058.823529415
11 November 2021,81,Quận Long Biên,2750000000,"2,75 tỷ",3.0,1.0,0.0,0.0,63.0,104,Phường Giang Biên,4.0,4.0,1.0,2.0,105.71665,20.93034,1129.0,5.0,0.0,43650793.65079365
11 November 2021,77,Quận Thanh Xuân,3320000000,"3,32 tỷ",3.0,1.0,0.0,0.0,34.0,70,Phường Khương Đình,3.0,4.467237714043407,3.0,4.0,105.82465,20.98845,637.0,3.5,0.0,97647058.8235294
11 November 2021,81,Quận Long Biên,3000000000,3 tỷ,3.0,1.0,0.0,0.0,37.0,106,Phường Bồ Đề,4.0,5.0,3.0,1.0,105.87769,21.04667,1289.0,4.591384987893445,0.0,81081081.08108108
11 November 2021,121,Quận Nam Từ Liêm,3000000000,3 tỷ,3.0,1.0,0.0,0.0,35.0,69,Phường Đại Mỗ,3.762751202943674,4.467237714043407,3.0,2.0,105.76308,20.99131,2240.0,4.591384987893445,0.0,85714285.71428572
11 November 2021,121,Quận Nam Từ Liêm,3980000000,"3,98 tỷ",3.0,1.0,1.0,1.0,40.0,60,Phường Mỹ Đình 2,4.0,5.0,1.0,1.0,105.76832,21.02741,0.0,4.591384987893445,0.0,99500000.0
11 November 2021,76,Quận Hai Bà Trưng,5400000000,"5,4 tỷ",6.0,1.0,0.0,0.0,50.0,91,Phường Cầu Dền,4.0,5.0,3.0,1.0,105.85962,21.00898,610.0,4.5,0.0,108000000.0
11 November 2021,80,Quận Hoàng Mai,12900000000,"12,9 tỷ",6.0,1.0,1.0,1.0,71.0,50,Phường Định Công,5.0,5.0,1.0,1.0,105.88446,20.97047,1028.0,5.0,0.0,181690140.84507042
11 November 2021,75,Quận Đống Đa,5200000000,"5,2 tỷ",4.0,1.0,0.0,1.0,46.0,128,Phường Láng Hạ,4.0,4.0,3.0,2.0,105.81009,21.01317,385.0,4.2,0.0,113043478.26086956
11 November 2021,77,Quận Thanh Xuân,13200000000,"13,2 tỷ",3.0,1.0,0.0,0.0,70.0,70,Phường Khương Đình,3.0,4.467237714043407,1.0,2.0,105.81003,20.986773107769288,701.0,4.591384987893445,0.0,188571428.57142857
14 November 2021,76,Quận Hai Bà Trưng,2500000000,"2,5 tỷ",3.0,1.0,1.0,0.0,28.0,81,Phường Minh Khai,3.762751202943674,2.0,3.0,4.0,105.77833,20.97145,555.0,4.591384987893445,0.0,89285714.28571428
11 November 2021,80,Quận Hoàng Mai,3600000000,"3,6 tỷ",6.0,1.0,0.0,0.0,44.0,57,Phường Hoàng Văn Thụ,4.0,5.0,3.0,3.0,105.84957,20.99316,1030.0,4.5,0.0,81818181.81818181
11 November 2021,76,Quận Hai Bà Trưng,5200000000,"5,2 tỷ",4.0,1.0,0.0,0.0,32.0,83,Phường Bạch Mai,3.762751202943674,4.467237714043407,3.0,4.0,105.85386,21.00069,486.0,4.591384987893445,0.0,162500000.0
11 November 2021,80,Quận Hoàng Mai,8000000000,8 tỷ,4.0,1.0,1.0,1.0,75.0,46,Phường Giáp Bát,3.0,4.467237714043407,3.0,4.0,105.84357,20.98362,978.0,4.5,0.0,106666666.66666667
11 November 2021,79,Quận Cầu Giấy,2500000000,"2,5 tỷ",3.0,1.0,0.0,0.0,25.0,152,Phường Nghĩa Tân,2.0,4.0,3.0,2.0,105.77946,20.9707,872.0,3.7,0.0,100000000.0
11 November 2021,86,Quận Hà Đông,2100000000,"2,1 tỷ",3.0,1.0,0.0,1.0,35.0,25,Phường Hà Cầu,3.0,4.0,3.0,2.0,105.8703,20.91463,1776.0,4.591384987893445,0.0,60000000.0
11 November 2021,81,Quận Long Biên,4400000000,"4,4 tỷ",4.0,1.0,1.0,1.0,44.0,99,Phường Ngọc Thụy,3.0,4.0,3.0,2.0,105.87014,21.05729,1282.0,4.0,0.0,100000000.0
11 November 2021,76,Quận Hai Bà Trưng,2950000000,"2,95 tỷ",2.0,1.0,0.0,0.0,30.0,82,Phường Vĩnh Tuy,3.0,4.467237714043407,3.0,4.0,105.74944,20.95033,537.0,3.4,0.0,98333333.33333333
11 November 2021,77,Quận Thanh Xuân,3000000000,3 tỷ,2.0,1.0,0.0,0.0,43.0,79,Phường Phương Liệt,1.0,2.0,3.0,2.0,105.78699,20.97961,679.0,3.0,0.0,69767441.86046511
11 November 2021,81,Quận Long Biên,3400000000,"3,4 tỷ",4.0,0.0,0.0,0.0,45.0,100,Phường Thạch Bàn,5.0,4.467237714043407,3.0,4.0,105.90748,21.02477,1422.0,4.0,0.0,75555555.55555555
11 November 2021,81,Quận Long Biên,3650000000,"3,65 tỷ",3.0,1.0,0.0,0.0,40.0,106,Phường Bồ Đề,3.0,4.0,3.0,2.0,105.87658,21.03818,0.0,4.2,0.0,91250000.0
12 November 2021,76,Quận Hai Bà Trưng,1080000000,"1,08 tỷ",2.0,1.0,0.0,0.0,12.0,98,Phường Đồng Nhân,3.0,4.0,3.0,2.0,105.85671,21.01256,509.0,3.0,0.0,90000000.0
15 November 2021,75,Quận Đống Đa,1480000000,"1,48 tỷ",2.0,3.0,0.0,0.0,28.0,130,Phường Trung Liệt,2.0,4.0,1.0,2.0,105.81981,21.01311,431.0,3.0,0.0,52857142.85714286
12 November 2021,77,Quận Thanh Xuân,2700000000,"2,7 tỷ",3.0,1.0,0.0,0.0,31.0,74,Phường Thanh Xuân Bắc,3.0,5.0,3.0,2.0,105.80812,20.99503,677.0,4.591384987893445,0.0,87096774.19354838
12 November 2021,77,Quận Thanh Xuân,3000000000,3 tỷ,3.0,1.0,0.0,0.0,34.0,72,Phường Nhân Chính,3.0,3.0,3.0,3.0,105.80812,20.99503,677.0,4.591384987893445,0.0,88235294.11764705
12 November 2021,86,Quận Hà Đông,2100000000,"2,1 tỷ",2.0,1.0,0.0,0.0,48.0,34,Phường Phú Lương,3.762751202943674,4.467237714043407,3.0,2.0,105.76338,20.94099,1857.0,3.5,0.0,43750000.0
22 November 2021,81,Quận Long Biên,1900000000,"1,9 tỷ",4.0,1.0,0.0,0.0,31.0,101,Phường Phúc Lợi,4.0,4.0,4.0,4.0,105.92365,21.04662,1415.0,4.0,0.0,61290322.58064516
12 November 2021,80,Quận Hoàng Mai,2550000000,"2,55 tỷ",3.0,1.0,0.0,0.0,32.0,51,Phường Lĩnh Nam,3.0,3.0,3.0,4.0,105.87627,20.9833,985.0,4.591384987893445,0.0,79687500.0
12 November 2021,86,Quận Hà Đông,12600000000,"12,6 tỷ",4.0,1.0,0.0,0.0,114.0,19,Phường Dương Nội,4.0,4.0,2.0,1.0,105.76366,20.96323,1937.0,4.591384987893445,0.0,110526315.78947368
12 November 2021,86,Quận Hà Đông,3300000000,"3,3 tỷ",6.0,1.0,0.0,0.0,38.0,30,Phường Mộ Lao,3.762751202943674,5.0,3.0,2.0,105.78631,20.98038,1816.0,5.0,0.0,86842105.26315789
12 November 2021,81,Quận Long Biên,8600000000,"8,6 tỷ",5.0,1.0,0.0,0.0,70.1,107,Phường Gia Thụy,3.762751202943674,4.467237714043407,4.0,4.0,105.78531,21.03664,1128.0,4.2,0.0,122681883.02425107
12 November 2021,76,Quận Hai Bà Trưng,3300000000,"3,3 tỷ",3.0,1.0,0.0,0.0,30.0,83,Phường Bạch Mai,3.0,5.0,3.0,4.0,105.84879,20.99797,512.0,4.591384987893445,0.0,110000000.0
12 November 2021,76,Quận Hai Bà Trưng,3450000000,"3,45 tỷ",6.0,1.0,0.0,0.0,31.0,97,Phường Quỳnh Lôi,3.762751202943674,4.0,3.0,4.0,105.85546,21.00223,558.0,4.591384987893445,0.0,111290322.58064516
12 November 2021,78,Quận Tây Hồ,6300000000,"6,3 tỷ",6.0,1.0,1.0,0.0,48.0,158,Phường Xuân La,6.0,5.0,3.0,2.0,105.80618,21.06439,775.0,6.0,0.0,131250000.0
12 November 2021,77,Quận Thanh Xuân,6290000000,"6,29 tỷ",9.0,1.0,0.0,1.0,50.0,75,Phường Khương Mai,7.0,4.467237714043407,3.0,4.0,105.7472,20.97715,663.0,4.591384987893445,0.0,125800000.0
22 November 2021,80,Quận Hoàng Mai,2650000000,"2,65 tỷ",4.0,1.0,0.0,0.0,32.0,48,Phường Mai Động,3.0,4.467237714043407,3.0,4.0,105.8659,20.98897,987.0,4.591384987893445,0.0,82812500.0
12 November 2021,86,Quận Hà Đông,7450000000,"7,45 tỷ",4.0,1.0,1.0,0.0,35.0,32,Phường Nguyễn Trãi,3.0,4.467237714043407,1.0,4.0,105.71417,21.00875,1731.0,4.591384987893445,0.0,212857142.85714287
12 November 2021,80,Quận Hoàng Mai,3200000000,"3,2 tỷ",4.0,1.0,0.0,0.0,42.0,56,Phường Hoàng Liệt,4.0,4.0,3.0,2.0,105.857,20.98837,973.0,4.591384987893445,0.0,76190476.1904762
12 November 2021,79,Quận Cầu Giấy,7000000000,7 tỷ,6.0,0.0,0.0,0.0,46.0,148,Phường Trung Hoà,3.762751202943674,4.467237714043407,3.0,4.0,105.79705,21.0199,875.0,4.591384987893445,0.0,152173913.04347825
12 November 2021,80,Quận Hoàng Mai,5800000000,"5,8 tỷ",4.0,1.0,1.0,0.0,85.0,59,Phường Đại Kim,3.0,4.467237714043407,3.0,4.0,105.71108,21.04833,950.0,4.591384987893445,0.0,68235294.11764705
12 November 2021,77,Quận Thanh Xuân,2700000000,"2,7 tỷ",2.0,1.0,0.0,1.0,23.0,77,Phường Khương Trung,2.0,4.0,3.0,2.0,105.82197,20.99794,659.0,5.5,0.0,117391304.3478261
12 November 2021,75,Quận Đống Đa,15500000000,"15,5 tỷ",11.0,1.0,0.0,0.0,125.0,137,Phường Nam Đồng,4.0,4.0,1.0,4.0,105.8238,21.00826,0.0,8.2,0.0,124000000.0
12 November 2021,81,Quận Long Biên,5300000000,"5,3 tỷ",3.0,1.0,1.0,0.0,20.0,111,Phường Việt Hưng,3.762751202943674,3.0,1.0,4.0,105.89775,21.06633,0.0,3.3,0.0,265000000.0
12 November 2021,77,Quận Thanh Xuân,3200000000,"3,2 tỷ",5.0,1.0,0.0,0.0,35.0,77,Phường Khương Trung,3.762751202943674,5.0,3.0,2.0,105.80812,20.99503,677.0,3.4,0.0,91428571.42857143
12 November 2021,77,Quận Thanh Xuân,3900000000,"3,9 tỷ",5.0,1.0,1.0,1.0,37.0,70,Phường Khương Đình,6.0,6.0,3.0,1.0,105.81357,20.99221,655.0,4.591384987893445,0.0,105405405.4054054
12 November 2021,86,Quận Hà Đông,2650000000,"2,65 tỷ",4.0,1.0,0.0,0.0,35.0,31,Phường Kiến Hưng,3.0,4.467237714043407,1.0,4.0,105.83441,20.97343729502423,1882.0,4.0,0.0,75714285.71428572
17 November 2021,76,Quận Hai Bà Trưng,3400000000,"3,4 tỷ",3.0,1.0,0.0,0.0,29.0,88,Phường Thanh Lương,3.762751202943674,4.467237714043407,3.0,4.0,105.85962,21.00898,610.0,3.0,0.0,117241379.31034483
12 November 2021,80,Quận Hoàng Mai,3200000000,"3,2 tỷ",4.0,1.0,0.0,0.0,41.0,53,Phường Vĩnh Hưng,3.762751202943674,4.467237714043407,3.0,4.0,105.87627,20.9833,985.0,4.591384987893445,0.0,78048780.48780487
12 November 2021,79,Quận Cầu Giấy,12200000000,"12,2 tỷ",5.0,1.0,0.0,0.0,70.0,145,Phường Nghĩa Đô,6.0,4.467237714043407,1.0,1.0,105.80392,21.04195,864.0,5.5,0.0,174285714.2857143
12 November 2021,81,Quận Long Biên,19500000000,"19,5 tỷ",10.0,1.0,0.0,1.0,120.0,104,Phường Giang Biên,6.0,5.0,1.0,1.0,105.70406,21.06984,1470.0,18.0,0.0,162500000.0
12 November 2021,123,Huyện Gia Lâm,14784000000,"14,784 tỷ",5.0,1.0,0.0,0.0,90.0,153,Thị trấn Trâu Quỳ,5.0,4.0,1.0,2.0,105.93669,21.01709,2477.0,4.7,1.0,164266666.66666666
12 November 2021,81,Quận Long Biên,6400000000,"6,4 tỷ",2.0,1.0,0.0,1.0,45.0,112,Phường Thượng Thanh,2.0,2.0,1.0,2.0,105.90171,21.07321,1424.0,6.0,0.0,142222222.2222222
12 November 2021,77,Quận Thanh Xuân,8700000000,"8,7 tỷ",4.0,1.0,0.0,0.0,120.0,72,Phường Nhân Chính,4.0,3.0,2.0,2.0,105.77916,20.97382,688.0,6.0,0.0,72500000.0
12 November 2021,77,Quận Thanh Xuân,6290000000,"6,29 tỷ",8.0,1.0,0.0,0.0,60.0,79,Phường Phương Liệt,3.762751202943674,5.0,3.0,4.0,105.87769,20.986773107769288,671.0,5.0,0.0,104833333.33333333
12 November 2021,86,Quận Hà Đông,7600000000,"7,6 tỷ",3.0,1.0,0.0,0.0,50.0,30,Phường Mộ Lao,3.0,3.0,1.0,2.0,105.78153,20.97528,1901.0,4.0,0.0,152000000.0
12 November 2021,86,Quận Hà Đông,2880000000,"2,88 tỷ",3.0,1.0,0.0,0.0,35.0,33,Phường Phúc La,3.0,5.0,3.0,1.0,105.78799,20.97035,1928.0,4.0,0.0,82285714.28571428
12 November 2021,75,Quận Đống Đa,5100000000,"5,1 tỷ",5.0,1.0,0.0,0.0,34.0,143,Phường Trung Phụng,6.0,6.0,3.0,4.0,105.83727,21.015,459.0,4.2,0.0,150000000.0
12 November 2021,75,Quận Đống Đa,6800000000,"6,8 tỷ",4.0,1.0,0.0,0.0,45.0,125,Phường Khương Thượng,4.0,5.0,3.0,2.0,105.82753,21.00452,0.0,5.4,0.0,151111111.1111111
12 November 2021,76,Quận Hai Bà Trưng,4200000000,"4,2 tỷ",4.0,1.0,0.0,0.0,48.0,83,Phường Bạch Mai,4.0,4.0,3.0,4.0,105.84879,20.99797,512.0,4.591384987893445,0.0,87500000.0
18 November 2021,86,Quận Hà Đông,5450000000,"5,45 tỷ",5.0,0.0,0.0,0.0,53.0,31,Phường Kiến Hưng,4.0,4.467237714043407,1.0,4.0,105.79409,20.95626,1814.0,4.591384987893445,0.0,102830188.67924528
22 November 2021,80,Quận Hoàng Mai,4300000000,"4,3 tỷ",5.0,1.0,1.0,1.0,42.0,57,Phường Hoàng Văn Thụ,3.0,4.0,3.0,2.0,105.857,20.98837,973.0,4.0,0.0,102380952.38095239
22 November 2021,77,Quận Thanh Xuân,3320000000,"3,32 tỷ",3.0,1.0,1.0,1.0,30.0,70,Phường Khương Đình,3.0,4.0,3.0,2.0,105.82465,20.98845,637.0,3.4,0.0,110666666.66666667
12 November 2021,86,Quận Hà Đông,2350000000,"2,35 tỷ",2.0,1.0,0.0,0.0,40.0,25,Phường Hà Cầu,1.0,4.467237714043407,3.0,2.0,105.77463452730605,20.97343729502423,1798.0,4.0,0.0,58750000.0
22 November 2021,81,Quận Long Biên,2700000000,"2,7 tỷ",3.0,1.0,0.0,0.0,65.0,100,Phường Thạch Bàn,2.0,3.0,3.0,3.0,105.90387,21.03499,1291.0,4.0,0.0,41538461.538461536
19 November 2021,77,Quận Thanh Xuân,3600000000,"3,6 tỷ",3.0,1.0,1.0,0.0,31.0,77,Phường Khương Trung,3.0,4.0,3.0,3.0,105.81381125871053,21.010090290259843,677.0,4.591384987893445,0.0,116129032.25806452
12 November 2021,86,Quận Hà Đông,2350000000,"2,35 tỷ",4.0,0.0,0.0,0.0,58.0,25,Phường Hà Cầu,3.0,4.467237714043407,3.0,4.0,105.8703,20.91463,1776.0,4.591384987893445,0.0,40517241.37931035
12 November 2021,73,Quận Hoàn Kiếm,45000000000,45 tỷ,7.0,1.0,0.0,0.0,100.0,166,Quận Hoàn Kiếm,4.0,5.0,1.0,4.0,105.82263483146068,21.024919718309857,0.0,4.5,0.0,450000000.0
12 November 2021,75,Quận Đống Đa,16000000000,16 tỷ,4.0,0.0,0.0,0.0,99.0,124,Phường Ô Chợ Dừa,5.0,4.467237714043407,1.0,4.0,105.83165,21.02222,450.0,4.591384987893445,0.0,161616161.6161616
17 November 2021,75,Quận Đống Đa,4500000000,"4,5 tỷ",4.0,1.0,0.0,0.0,31.0,127,Phường Kim Liên,5.0,6.0,3.0,2.0,105.83541,21.01305,473.0,4.0,0.0,145161290.32258064
12 November 2021,77,Quận Thanh Xuân,4500000000,"4,5 tỷ",4.0,1.0,0.0,0.0,35.0,70,Phường Khương Đình,4.0,5.0,3.0,1.0,105.81357,20.99221,655.0,4.0,0.0,128571428.57142857
12 November 2021,129,Quận Bắc Từ Liêm,3100000000,"3,1 tỷ",3.0,0.0,0.0,0.0,40.0,40,Phường Cổ Nhuế 1,3.762751202943674,4.467237714043407,3.0,4.0,105.7468,21.04733,2621.0,4.591384987893445,0.0,77500000.0
12 November 2021,75,Quận Đống Đa,9150000000,"9,15 tỷ",4.0,1.0,1.0,0.0,42.0,126,Phường Ngã Tư Sở,4.0,5.0,1.0,1.0,105.83143,21.00007,463.0,4.591384987893445,0.0,217857142.85714287
12 November 2021,121,Quận Nam Từ Liêm,3950000000,"3,95 tỷ",4.0,1.0,0.0,0.0,50.0,63,Phường Cầu Diễn,4.0,4.0,3.0,4.0,105.7468,21.04733,2255.0,8.0,0.0,79000000.0
12 November 2021,129,Quận Bắc Từ Liêm,3600000000,"3,6 tỷ",2.0,1.0,0.0,0.0,44.0,43,Phường Cổ Nhuế 2,3.762751202943674,4.0,3.0,4.0,105.77942,21.06537,2611.0,4.591384987893445,0.0,81818181.81818181
12 November 2021,75,Quận Đống Đa,2900000000,"2,9 tỷ",3.0,1.0,0.0,0.0,25.0,126,Phường Ngã Tư Sở,3.0,4.467237714043407,3.0,2.0,105.80812,20.99503,0.0,4.0,0.0,116000000.0
12 November 2021,76,Quận Hai Bà Trưng,9500000000,"9,5 tỷ",3.0,1.0,1.0,0.0,60.0,95,Phường Bách Khoa,3.0,3.0,4.0,4.0,105.84781,21.00343,0.0,6.5,0.0,158333333.33333334
12 November 2021,129,Quận Bắc Từ Liêm,2930000000,"2,93 tỷ",4.0,0.0,0.0,0.0,42.0,37,Phường Đông Ngạc,5.0,4.467237714043407,3.0,4.0,105.78373,21.08825,2632.0,4.0,0.0,69761904.76190476
12 November 2021,80,Quận Hoàng Mai,3000000000,3 tỷ,3.0,1.0,1.0,1.0,35.0,51,Phường Lĩnh Nam,4.0,5.142857142857143,3.0,4.0,105.87627,20.9833,985.0,4.591384987893445,0.0,85714285.71428572
12 November 2021,76,Quận Hai Bà Trưng,2680000000,"2,68 tỷ",3.0,1.0,0.0,0.0,34.0,82,Phường Vĩnh Tuy,3.0,4.0,3.0,2.0,105.77833,20.97145,555.0,3.0,0.0,78823529.41176471
12 November 2021,76,Quận Hai Bà Trưng,3700000000,"3,7 tỷ",3.0,1.0,0.0,0.0,35.0,87,Phường Trương Định,4.0,5.0,1.0,1.0,105.84957,20.99316,618.0,4.1,0.0,105714285.71428572
12 November 2021,77,Quận Thanh Xuân,4500000000,"4,5 tỷ",4.0,1.0,0.0,0.0,65.0,75,Phường Khương Mai,3.762751202943674,4.467237714043407,1.0,4.0,105.82646,20.994,652.0,4.591384987893445,0.0,69230769.23076923
12 November 2021,77,Quận Thanh Xuân,5800000000,"5,8 tỷ",2.0,1.0,1.0,1.0,54.0,78,Phường Hạ Đình,2.0,3.0,3.0,2.0,105.7944,20.986773107769288,646.0,9.0,0.0,107407407.4074074
12 November 2021,81,Quận Long Biên,2090000000,"2,09 tỷ",4.0,0.0,0.0,0.0,30.0,102,Phường Cự Khối,3.0,4.467237714043407,3.0,4.0,105.89582,21.02164,1107.0,4.591384987893445,0.0,69666666.66666667
12 November 2021,86,Quận Hà Đông,5750000000,"5,75 tỷ",4.0,1.0,1.0,0.0,50.0,30,Phường Mộ Lao,2.0,3.0,3.0,2.0,105.77879,20.98074,1884.0,3.8,0.0,115000000.0
22 November 2021,86,Quận Hà Đông,2000000000,2 tỷ,3.0,1.0,0.0,0.0,34.0,19,Phường Dương Nội,3.0,4.0,3.0,2.0,105.7472,20.97715,1804.0,4.591384987893445,0.0,58823529.4117647
12 November 2021,86,Quận Hà Đông,6000000000,6 tỷ,4.0,1.0,1.0,1.0,43.0,29,Phường Phú La,4.0,5.0,3.0,2.0,105.76865,20.96193,1914.0,4.0,0.0,139534883.72093022
12 November 2021,79,Quận Cầu Giấy,6200000000,"6,2 tỷ",4.0,1.0,0.0,0.0,50.0,151,Phường Dịch Vọng,2.0,5.0,3.0,2.0,105.81381125871053,21.010090290259843,797.0,4.5,0.0,124000000.0
12 November 2021,76,Quận Hai Bà Trưng,3700000000,"3,7 tỷ",4.0,1.0,0.0,0.0,42.0,83,Phường Bạch Mai,3.0,4.0,3.0,2.0,105.84149,21.00352,485.0,4.0,0.0,88095238.09523809
12 November 2021,79,Quận Cầu Giấy,3580000000,"3,58 tỷ",3.0,0.0,0.0,0.0,45.0,147,Phường Mai Dịch,4.0,4.467237714043407,3.0,4.0,105.78527,21.07051,862.0,4.591384987893445,0.0,79555555.55555555
12 November 2021,75,Quận Đống Đa,3600000000,"3,6 tỷ",6.0,1.0,0.0,0.0,38.0,143,Phường Trung Phụng,4.0,5.0,3.0,2.0,105.81381125871053,21.010090290259843,0.0,4.2,0.0,94736842.10526316
12 November 2021,80,Quận Hoàng Mai,3700000000,"3,7 tỷ",4.0,1.0,1.0,1.0,50.0,46,Phường Giáp Bát,4.0,4.467237714043407,3.0,4.0,105.84358,20.98518,965.0,4.591384987893445,0.0,74000000.0
12 November 2021,80,Quận Hoàng Mai,2250000000,"2,25 tỷ",3.0,1.0,0.0,0.0,18.0,58,Phường Tân Mai,2.0,3.0,3.0,2.0,105.81381125871053,21.010090290259843,1018.0,4.591384987893445,0.0,125000000.0
12 November 2021,74,Quận Ba Đình,10000000000,10 tỷ,4.0,1.0,0.0,0.0,63.0,118,Phường Vĩnh Phúc,4.0,4.467237714043407,1.0,2.0,105.82105,21.04191,249.0,4.0,0.0,158730158.73015872
12 November 2021,129,Quận Bắc Từ Liêm,2900000000,"2,9 tỷ",4.0,1.0,0.0,0.0,30.0,43,Phường Cổ Nhuế 2,3.0,4.0,3.0,2.0,105.77942,21.06537,2611.0,3.3,1.0,96666666.66666667
12 November 2021,86,Quận Hà Đông,3600000000,"3,6 tỷ",3.0,0.0,0.0,0.0,40.0,20,Phường La Khê,3.0,4.467237714043407,3.0,4.0,105.85499,21.02445,0.0,4.591384987893445,1.0,90000000.0
19 November 2021,79,Quận Cầu Giấy,25500000000,"25,5 tỷ",7.0,1.0,0.0,0.0,70.0,147,Phường Mai Dịch,7.0,8.0,1.0,3.0,105.78801,21.04627,826.0,4.5,1.0,364285714.28571427
16 November 2021,86,Quận Hà Đông,1850000000,"1,85 tỷ",3.0,0.0,0.0,0.0,34.0,22,Phường Yên Nghĩa,3.0,4.467237714043407,3.0,4.0,105.84973,21.16194,0.0,4.591384987893445,1.0,54411764.705882356
14 November 2021,86,Quận Hà Đông,1580000000,"1,58 tỷ",3.0,0.0,0.0,0.0,38.0,22,Phường Yên Nghĩa,3.0,4.467237714043407,3.0,4.0,105.81381125871053,21.010090290259843,0.0,4.591384987893445,1.0,41578947.368421055
12 November 2021,77,Quận Thanh Xuân,4050000000,"4,05 tỷ",5.0,1.0,0.0,0.0,35.0,72,Phường Nhân Chính,4.0,4.467237714043407,3.0,1.0,105.80443,20.986773107769288,651.0,4.591384987893445,0.0,115714285.71428572
12 November 2021,77,Quận Thanh Xuân,4000000000,4 tỷ,5.0,1.0,0.0,0.0,36.0,72,Phường Nhân Chính,4.0,4.0,1.0,2.0,105.77916,20.97382,688.0,4.5,0.0,111111111.1111111
16 November 2021,79,Quận Cầu Giấy,6600000000,"6,6 tỷ",6.0,0.0,0.0,0.0,40.0,152,Phường Nghĩa Tân,3.762751202943674,6.0,3.0,4.0,105.80039,21.03468,817.0,4.591384987893445,0.0,165000000.0
15 November 2021,75,Quận Đống Đa,2800000000,"2,8 tỷ",4.0,1.0,0.0,1.0,34.0,126,Phường Ngã Tư Sở,4.0,4.467237714043407,3.0,4.0,105.80812,20.99503,0.0,3.6,0.0,82352941.1764706
12 November 2021,75,Quận Đống Đa,2300000000,"2,3 tỷ",3.0,1.0,0.0,0.0,25.0,129,Phường Hàng Bột,3.762751202943674,3.44,3.0,2.0,105.83165,21.02222,450.0,4.591384987893445,0.0,92000000.0
12 November 2021,80,Quận Hoàng Mai,2000000000,2 tỷ,3.0,1.0,0.0,0.0,31.0,47,Phường Thịnh Liệt,3.0,5.0,1.0,4.0,105.81246,21.00917,967.0,3.3,0.0,64516129.03225806
12 November 2021,80,Quận Hoàng Mai,2900000000,"2,9 tỷ",4.0,1.0,0.0,0.0,35.0,58,Phường Tân Mai,4.0,4.0,3.0,4.0,105.81381125871053,21.010090290259843,1024.0,4.591384987893445,0.0,82857142.85714285
12 November 2021,80,Quận Hoàng Mai,2900000000,"2,9 tỷ",3.0,1.0,0.0,0.0,32.0,46,Phường Giáp Bát,4.0,4.467237714043407,3.0,2.0,105.81246,21.00917,967.0,4.591384987893445,0.0,90625000.0
20 November 2021,78,Quận Tây Hồ,11000000000,11 tỷ,8.0,1.0,1.0,1.0,60.0,163,Phường Quảng An,5.0,6.0,3.0,2.0,105.82813,21.06442,0.0,4.591384987893445,0.0,183333333.33333334
12 November 2021,77,Quận Thanh Xuân,2700000000,"2,7 tỷ",2.0,1.0,0.0,0.0,25.0,77,Phường Khương Trung,3.0,3.0,3.0,4.0,105.82197,20.99794,659.0,4.591384987893445,0.0,108000000.0
